citation_url,citation,citation_id,source_export_id,export_label
https://www.earthchem.org/petdb/citation/335d3d1cd7ef05ec77714a215134914c,"Mcdougall, I., Brown, F. (2008). TIMING OF VOLCANISM AND EVOLUTION OF THE NORTHERN KENYA RIFT. GEOLOGICAL MAGAZINE, 146(01), 34.",335d3d1cd7ef05ec77714a215134914c,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/33dd6dba1d56e826aac1cbf23cdcca87,"Deino, A., Mcbrearty, S. (2002). 40AR\/39AR DATING OF THE KAPTHURIN FORMATION, BARINGO, KENYA. JOURNAL OF HUMAN EVOLUTION, 42(1-2), 185-210.",33dd6dba1d56e826aac1cbf23cdcca87,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/33e75ff09dd601bbe69f351039152189,"Poreda, R. J., Bloomer, S. H., ... Natland, J. H. (1989). ISOTOPIC AND GEOCHEMICAL PROVINCES OF THE WESTERN INDIAN OCEAN SPREADING CENTERS. J GEOPHYS RES, 94, 4033-4052.",33e75ff09dd601bbe69f351039152189,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/33e8075e9970de0cfea955afd4644bb2,"Engel, C. G., Engel, A. E. J., ... Fisher, R. L. (1965). IGNEOUS ROCKS OF THE INDIAN OCEAN FLOOR. SCIENCE, 150, 605-610.",33e8075e9970de0cfea955afd4644bb2,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/34306d99c63613fad5b2a140398c0420,"Woldegabriel, G., White, T., ... Walter, R. (1992). KESEM-KEBENA: A NEWLY DISCOVERED PALEOANTHROPOLOGICAL RESEARCH AREA IN ETHIOPIA. JOURNAL OF FIELD ARCHAEOLOGY, 19(4), 471.",34306d99c63613fad5b2a140398c0420,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/352407221afb776e3143e8a1a0577885,"Lundstrom, C. C., Perfit, M. R., ... Sampson, D. E. (1999). INSIGHTS INTO MID-OCEAN RIDGE BASALT PETROGENESIS: U-SERIES DISEQUILIBRIA FROM THE SIQUEIROS TRANSFORM, LAMONT SEAMOUNTS, AND THE EAST PACIFIC RISE. J GEOPHYS RES, 104, 13035-13048.",352407221afb776e3143e8a1a0577885,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/35464c848f410e55a13bb9d78e7fddd0,"Perfit, M. R., Smith, M. C., ... Fornari, D. J. (2013). COMPILATION OF EAST PACIFIC RISE 9 DEG-10 DEG N BASALT GEOCHEMISTRY. SUBMITTED DATA SET",35464c848f410e55a13bb9d78e7fddd0,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/35a0f1963430da063133ba27d695f851,"Yang, Q., Yan, S., ... Yang, G. (2025). PETROGENESIS OF IGNEOUS ROCKS FROM THE YAP ARC, WEST PACIFIC: IMPLICATIONS FOR ITS TECTONIC EVOLUTION. DEEP SEA RESEARCH PART I: OCEANOGRAPHIC RESEARCH PAPERS, 225, 104577.",35a0f1963430da063133ba27d695f851,earthchem_export_jul15_26_5343,ARC
https://www.earthchem.org/petdb/citation/36a1694bce9815b7e38a9dad05ad42e0,"Rehkaemper, M., Halliday, A. N., ... Arndt, N. (1999). Ir, Ru, Pt, AND Pb IN BASALTS AND KOMATIITES: NEW CONSTRAINTS FOR THE GEOCHEMICAL BEHAVIOR OF THE PLATINUM-GROUP ELEMENTS IN THE MANTLE. GEOCHIM COSMOCHIM ACTA, 63, 3915-3934.",36a1694bce9815b7e38a9dad05ad42e0,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3713bdda7149579475f3734e8bd0e14a,"Silantyev, S. A., Buikin, A., ... Bich, A. (2024). GEOCHEMICAL SIGNATURE OF BASALTS OF THE MAR RIFT VALLEY AT 20°31′ N: ORIGIN CONDITIONS OF THE ANOMALOUS VOLCANIC CENTER OF PUY DES FOLLES IN THE AXIAL ZONE OF THE MID-ATLANTIC RIDGE. GEOCHEMISTRY INTERNATIONAL, 62(11), 1111-1122.",3713bdda7149579475f3734e8bd0e14a,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/379a7ba015d8bf1c70b8add2c287c6fa,"Huang, J., Ke, S., ... Li, S. (2015). MAGNESIUM ISOTOPIC COMPOSITIONS OF ALTERED OCEANIC BASALTS AND GABBROS FROM IODP SITE 1256 AT THE EAST PACIFIC RISE. LITHOS, 231, 61.",379a7ba015d8bf1c70b8add2c287c6fa,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/37d097caf1299d9aa79c2c2b843d2d78,"Barker, S. J., Wilson, C. J. N., ... Wysoczanski, R. (2013). GEOCHEMISTRY AND PETROGENESIS OF SILICIC MAGMAS IN THE INTRA-OCEANIC KERMADEC ARC. J PETROL, 54(2), 351-391.",37d097caf1299d9aa79c2c2b843d2d78,earthchem_export_jul15_26_5343,ARC
https://www.earthchem.org/petdb/citation/3806734b256c27e41ec2c6bffa26d9e7,"Zolotarev, B. P., Kashinzev, G., ... Artamonov, A. (1995). DATA REPORT: GEOCHEMISTRY OF BASALTS AND GLASSES FROM THE EAST PACIFIC RISE AXIS ZONE AT 9 DEG 30.45 N, LEG 142. PROC ODP, SCI RESULTS, 142, 83-85.",3806734b256c27e41ec2c6bffa26d9e7,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3871bd64012152bfb53fdf04b401193f,"Schilling, J. (1969). RED SEA FLOOR ORIGIN: RARE-EARTH EVIDENCE. SCIENCE, 165, 1357-1360.",3871bd64012152bfb53fdf04b401193f,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/389bc7bb1e1c2a5e7e147703232a88f6,"Yonover, R. N. (1989). PETROLOGICAL EFFECTS OF RIFT FAILURE AT THE GALAPAGOS SPREADING CENTER NEAR 95.5 DEGREE W. INCLUDING ANALYSES OF GLASS INCLUSIONS BY LASER MASS SPECTROMETRY AND ION MICROPROBE. THESIS OR DISSERTATION, DOCTORAL, UNIV HAWAII; MONOGRAPHIC",389bc7bb1e1c2a5e7e147703232a88f6,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/38af86134b65d0f10fe33d30dd76442e,"Allegre, C. J., Rousseau, D., ... Lambret, B. (1981). LIMITATIONS ON THE SCALE OF MANTLE HETEROGENEITIES UNDER OCEANIC RIDGES, LEAD AND STRONTIUM ISOTOPE VARIATIONS IN THE FAMOUS AND CYAMEX AREAS. NATURE, 294, 552-554.",38af86134b65d0f10fe33d30dd76442e,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/38b3eff8baf56627478ec76a704e9b52,"Makishima, A., Masuda, A. (1994). CE ISOTOPE RATIOS OF N-TYPE MORB. CHEMICAL GEOLOGY, 118, 1-8.",38b3eff8baf56627478ec76a704e9b52,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3948ead63a9f2944218de038d8934305,"Schilling, J., Fontignie, D., ... Tomza, U. (2003). PB-HF-ND-SR ISOTOPE VARIATIONS ALONG THE GALAPAGOS SPREADING CENTER (101 DEG- 83 DEG W): CONSTRAINTS ON THE DISPERSAL OF THE GALAPAGOS MANTLE PLUME. GEOCHEM GEOPHYS GEOSYST, 4(10)",3948ead63a9f2944218de038d8934305,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/39ae2ed11b14a4ccb41d35e9d1ba5d11,"Herbrich, A., Hauff, F., ... White, S. M. (2016). A 1.5MA RECORD OF PLUME-RIDGE INTERACTION AT THE WESTERN GALÁPAGOS SPREADING CENTER (91°40'–92°00'W). GEOCHIM COSMOCHIM ACTA, 185, 159.",39ae2ed11b14a4ccb41d35e9d1ba5d11,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/39b8f721582654655a6999aabe905204,"Leakey, M., Feibel, C., ... Walker, A. (1995). NEW FOUR-MILLION-YEAR-OLD HOMINID SPECIES FROM KANAPOI AND ALLIA BAY, KENYA. NATURE, 376(6541), 565-571.",39b8f721582654655a6999aabe905204,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/39e4973ba3321b80f37d9b55f63ed8b8,"Escrig, S., Capmas, F., ... Allegre, C. J. (2004). OSMIUM ISOTOPIC CONSTRAINTS ON THE NATURE OF THE DUPAL ANOMALY FROM INDIAN MID-OCEAN-RIDGE BASALTS. NATURE, 431, 59-63.",39e4973ba3321b80f37d9b55f63ed8b8,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3a066bda8c96b9478bb0512f0a43028c,"Ferrara, G., Bonatti, E., ... Honnorez, J. (1971). PERIDOTITE-GABBRO-BASALT COMPLEX FROM THE EQUATORIAL MID-ATLANTIC RIDGE. PHIL TRANS R SOC LOND, A268, 385-402.",3a066bda8c96b9478bb0512f0a43028c,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3ac48664b7886cf4e4ab4aba7e6b6bc9,"Le Saout, M., Palgan, D., ... Brix, S. (2023). VARIATIONS IN VOLCANISM AND TECTONICS ALONG THE HOTSPOT‐INFLUENCED REYKJANES RIDGE. GEOCHEMISTRY, GEOPHYSICS, GEOSYSTEMS, 24(4), null.",3ac48664b7886cf4e4ab4aba7e6b6bc9,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3b3fff6463464959dcd1b68d0320f781,"Soderman, C., Matthews, S., ... Williams, H. M. (2024). GLOBAL OCEANIC BASALT SOURCES AND PROCESSES VIEWED THROUGH COMBINED FE AND MG STABLE ISOTOPES. EARTH AND PLANETARY SCIENCE LETTERS, 638, 118749.",3b3fff6463464959dcd1b68d0320f781,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3b3fff6463464959dcd1b68d0320f781,"Soderman, C., Matthews, S., ... Williams, H. M. (2024). GLOBAL OCEANIC BASALT SOURCES AND PROCESSES VIEWED THROUGH COMBINED FE AND MG STABLE ISOTOPES. EARTH AND PLANETARY SCIENCE LETTERS, 638, 118749.",3b3fff6463464959dcd1b68d0320f781,earthchem_export_jul15_26_51427,OIB
https://www.earthchem.org/petdb/citation/3b8a614226a953a8cd9526fca6fe9ba5,"Engel, A. E. J., Engel, C. G. (1964). IGNEOUS ROCKS OF THE EAST PACIFIC RISE. SCIENCE, 146, 477-485.",3b8a614226a953a8cd9526fca6fe9ba5,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3b8a614226a953a8cd9526fca6fe9ba5,"Engel, A. E. J., Engel, C. G. (1964). IGNEOUS ROCKS OF THE EAST PACIFIC RISE. SCIENCE, 146, 477-485.",3b8a614226a953a8cd9526fca6fe9ba5,earthchem_export_jul15_26_51427,OIB
https://www.earthchem.org/petdb/citation/3b9d6e5e779c8f46c5765c194a04b59a,"Chan, L. H., Edmonds, M., ... Gillis, K. M. (1992). LITHIUM ISOTOPIC COMPOSITION OF SUBMARINE BASALTS: IMPLICATIONS FOR THE LITHIUM CYCLE IN THE OCEANS. EARTH AND PLANETARY SCIENCE LETTERS, 108(1-3), 151-160.",3b9d6e5e779c8f46c5765c194a04b59a,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3bbfdde8842a5c44a0323518eec97cbe,"Zhang, G., Zeng, Z., ... Turner, S. (2010). GENERATION AND EVOLUTION OF MAGMA BENEATH THE EAST PACIFIC RISE: CONSTRAINTS FROM U-SERIES DISEQUILIBRIUM AND PLAGIOCLASE-HOSTED MELT INCLUSIONS. J VOLCANOL GEOTHERM RES, 193, 1-17.",3bbfdde8842a5c44a0323518eec97cbe,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3bc3e78c17d35e74ecfae5e475d960d7,"Weaver, S. D. (1977). THE QUATERNARY CALDERA VOLCANO EMURUANGOGOLAK, KENYA RIFT, AND THE PETROLOGY OF A BIMODAL FERROBASALT-PANTELLERITIC TRACHYTE ASSOCIATION. BULLETIN VOLCANOLOGIQUE, 40(4), 209-230.",3bc3e78c17d35e74ecfae5e475d960d7,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/3bcf6eecb2611212e088d0d91f2ade9c,"Wright-grassham, A. (1987). VOLCANIC GEOLOGY, MINERALOOGY, AND PETROGENESIS OF THE DISCOVERY VOLCANIC SUBPROVINCE, SOUTHERN VICTORIA LAND, ANTARCTICA. null, null.",3bcf6eecb2611212e088d0d91f2ade9c,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/3c3c139bd8467c1587a41081ad78045e,"Mccall, G., Hornung, G. (1972). A GEOCHEMICAL STUDY OF SILALI VOLCANO, KENYA, WITH SPECIAL REFERENCE TO THE ORIGIN OF THE INTERMEDIATE-ACID ERUPTIVES OF THE CENTRAL RIFT VALLEY. DEVELOPMENTS IN GEOTECTONICS"",""EAST AFRICAN RIFTS, 97-113.",3c3c139bd8467c1587a41081ad78045e,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/3c8a49145944fed2bbcaade178a426c4,"Wilkinson, P., Mitchell, J., ... Downie, C. (1986). VOLCANIC CHRONOLOGY OF THE MEN–KILIMANJARO REGION, NORTHERN TANZANIA. JOURNAL OF THE GEOLOGICAL SOCIETY, 143(4), 601-605.",3c8a49145944fed2bbcaade178a426c4,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/3cec07e9ba5f5bb252d13f5f431e4bbb,"Sinton, C. W., Duncan, R. A., ... Christie, D. M. (1996). GEOCHRONOLOGY OF GALAPAGOS SEAMOUNTS. J GEOPHYS RES, 101, 13689-13700.",3cec07e9ba5f5bb252d13f5f431e4bbb,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3cef96dcc9b8035d23f69e30bb19218a,"Smith, A. D. (1999). THE ND-SR-PB ISOTOPIC RECORD IN ABYSSAL THOLEIITES FROM THE GULF OF CALIFORNIA REGION, WESTERN MEXICO: NO EVIDENCE FOR A GULF MOUTH PLUME. INT GEOL REV, 41, 921-931.",3cef96dcc9b8035d23f69e30bb19218a,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3d8e28caf901313a554cebc7d32e67e5,"Humphris, S. E., Gibson, I. L., ... Thompson, R. N. (1980). COMPARISON OF GEOCHEMISTRY OF BASALTS FROM THE EAST PACIFIC RISE, OCP RIDGE, AND SIQUEIROS FRACTURE ZONE, DEEP SEA DRILLING PROJECT LEG 54. INIT REP DSDP, 54, 635-649.",3d8e28caf901313a554cebc7d32e67e5,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3e195b0793297114c668f772c6e2d9ba,"Di Vito, M., Isaia, R., ... Dell'erba, F. (2014). GENESIS AND EVOLUTION OF MAFIC AND FELSIC MAGMAS AT QUATERNARY VOLCANOES WITHIN THE MAIN ETHIOPIAN RIFT: INSIGHTS FROM GEDEMSA AND FANTA 'ALE COMPLEXES. LITHOS, 188, 130-144.",3e195b0793297114c668f772c6e2d9ba,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/3e313b9badf12632cdae5452d20e1af6,"Pan, Y., Batiza, R., ... Dixon, J. E. (1998). MAJOR ELEMENT CHEMISTRY OF VOLCANIC GLASSES FROM THE EASTER SEAMOUNT CHAIN:  CONSTRAINTS ON MELTING CONDITIONS IN THE PLUME CHANNEL. J GEOPHYS RES, 103(B3), 5287-5304.",3e313b9badf12632cdae5452d20e1af6,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/3e313b9badf12632cdae5452d20e1af6,"Pan, Y., Batiza, R., ... Dixon, J. E. (1998). MAJOR ELEMENT CHEMISTRY OF VOLCANIC GLASSES FROM THE EASTER SEAMOUNT CHAIN:  CONSTRAINTS ON MELTING CONDITIONS IN THE PLUME CHANNEL. J GEOPHYS RES, 103(B3), 5287-5304.",3e313b9badf12632cdae5452d20e1af6,earthchem_export_jul15_26_51427,OIB
https://www.earthchem.org/petdb/citation/3e9f0fc9b2f89e043bc6233994dfcf76,"Cancel-vazquez, S., Rooney, T., ... Steiner, R. (2024). Gombe Series and Pliocene Shield Basalts from the Turkana Depression, Kenya, East African Rift. null, null.",3e9f0fc9b2f89e043bc6233994dfcf76,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/3fe94a002317b5f9259f82690aeea4cd,"Campsie, J., Rasmussen, M. H., ... Bailey, J. C. (1973). CHEMISTRY OF THOLEIITES FROM THE GALAPAGOS ISLANDS AND ADJACENT RIDGES. NATURE, 245, 122-124.",3fe94a002317b5f9259f82690aeea4cd,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/404dcc91b2aeaa7caa47487d1483e48a,"Lee, C., Horn, I., ... Rudnick, R. L. (2000). PETROLOGIC AND GEOCHEMICAL INVESTIGATION OF CARBONATES IN PERIDOTITE XENOLITHS FROM NORTHEASTERN TANZANIA. CONTRIB MINERAL PETROL, 139, 470-484.",404dcc91b2aeaa7caa47487d1483e48a,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/40c48dab939a482f04dcecde07e27de6,"Jicha, B., Singer, B., ... Mahlen, N. (2004). VARIABLE IMPACT OF THE SUBDUCTED SLAB ON ALEUTIAN ISLAND ARC MAGMA SOURCES: EVIDENCE FROM SR, ND, PB, AND HF ISOTOPES AND TRACE ELEMENT ABUNDANCES. J PETROL, 45(9), 1875.",40c48dab939a482f04dcecde07e27de6,earthchem_export_jul15_26_5343,ARC
https://www.earthchem.org/petdb/citation/40cccad2ac57c29035a432356f3c978d,"Mollel, G. F., Swisher Iii, C. C., ... Carr, M. J. (2010). PETROLOGY, GEOCHEMISTRY AND AGE OF SATIMAN, LEMAGURUT AND OLDEANI: SOURCES OF THE VOLCANIC DEPOSITS OF THE LAETOLI AREA. PALEONTOLOGY AND GEOLOGY OF LAETOLI: HUMAN EVOLUTION IN CONTEXT"",""VERTEBRATE PALEOBIOLOGY AND PALEOANTHROPOLOGY, 99-119.",40cccad2ac57c29035a432356f3c978d,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/41a60377ba920919939d83326ebee5a1,"Gamble, J. A., Smith, I. E. M., ... Kokelaar, B. P. (1993). THE GEOCHEMISTRY AND PETROGENESIS OF BASALTS FROM THE TAUPO VOLCANIC ZONE AND KERMADEC ISLAND ARC, S.W. PACIFIC. J VOLCANOL GEOTHERM RES, 54, 265-290.",41a60377ba920919939d83326ebee5a1,earthchem_export_jul15_26_5343,ARC
https://www.earthchem.org/petdb/citation/41b0db49fd10d95920281dead0710f58,"Churikova, T., Dorendorf, F., ... Woerner, G. (2001). SOURCES AND FLUIDS IN THE MANTLE WEDGE BELOW KAMCHATKA, EVIDENCE FROM ACROSS-ARC GEOCHEMICAL VARIATION. JOURNAL OF PETROLOGY, 42(8), 1567-1593.",41b0db49fd10d95920281dead0710f58,earthchem_export_jul15_26_5343,ARC
https://www.earthchem.org/petdb/citation/41f1f19176d383480afa65d325c06ed0,"Hart, S. R. (1971). K, RB, CS, SR AND BA CONTENTS AND SR ISOTOPE RATIOS OF OCEAN FLOOR BASALTS. PHIL TRANS R SOC LOND, 268, 573-587.",41f1f19176d383480afa65d325c06ed0,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/42998cf32d552343bc8e460416382dca,"Maia, M., Ackerman, D., ... Stoffers, P. (1997). INTRAPLATE VERSUS RIDGE VOLCANISM ON THE PACIFIC-ANTARCTIC RIDGE NEAR 37 DEGREE S-111 DEGREE W. J GEOPHYS RES, 102, 12265-12286.",42998cf32d552343bc8e460416382dca,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/42a0e188f5033bc65bf8d78622277c4e,"Sigurdsson, H., Schilling, J. (1976). SPINELS IN MID-ATLANTIC RIDGE BASALTS: CHEMISTRY AND OCCURENCE. EARTH PLANET SCI LETT, 29, 7-20.",42a0e188f5033bc65bf8d78622277c4e,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/42d6c7d61481d1c21bd1635f59edae05,"Hanyu, T., Tatsumi, Y., ... Nakai, S. I. (2011). GEOCHEMICAL CHARACTERISTICS AND ORIGIN OF THE HIMU RESERVOIR: A POSSIBLE MANTLE PLUME SOURCE IN THE LOWER MANTLE. GEOCHEM GEOPHYS GEOSYST, 12(2)",42d6c7d61481d1c21bd1635f59edae05,earthchem_export_jul15_26_51427,OIB
https://www.earthchem.org/petdb/citation/42e7aaa88b48137a16a1acd04ed91125,"Fontignie, D., Schilling, J. (1996). MANTLE HETEROGENEITIES BENEATH THE SOUTH ATLANTIC: A ND-SR-PB ISOTOPE STUDY ALONG THE MID-ATLANTIC RIDGE (3 DEGREE S-46 DEGREE S). EARTH PLANET SCI LETT, 142, 209-221.",42e7aaa88b48137a16a1acd04ed91125,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/42fe880812925e520249e808937738d2,"Delong, S. E., Perfit, M. R., ... Ach, J. (1985). MAGMATIC EVOLUTION OF SEMISOPOCHNOI ISLAND, ALASKA: TRACE-ELEMENT AND ISOTOPIC CONSTRAINTS. J GEOL, 93(5), 618.",42fe880812925e520249e808937738d2,earthchem_export_jul15_26_5343,ARC
https://www.earthchem.org/petdb/citation/43a115cbd6f4788924537365be3d6012,"Walter, R., Manega, P., ... Hay, R. (1991). LASER-FUSION 40AR\/39AR DATING OF BED I, OLDUVAI GORGE, TANZANIA. NATURE, 354(6349), 145-149.",43a115cbd6f4788924537365be3d6012,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/43cf3ae60279360eab2d678461a565c3,"Nikitczuk, M., Bebout, G., ... Nakamura, E. (2022). NITROGENOUS ALTERED VOLCANIC GLASSES AS TARGETS FOR MARS SAMPLE RETURN: EXAMPLES FROM ANTARCTICA AND ICELAND. JOURNAL OF GEOPHYSICAL RESEARCH: PLANETS, 127(2), null.",43cf3ae60279360eab2d678461a565c3,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/43ec517d68b6edd3015b3edc9a11367b,"Neumann, E. R., Schilling, J. (1984). PETROLOGY OF BASALTS FROM THE MOHNS-KNIPOVICH RIDGE; THE NORWEGIAN-GREENLAND SEA. CONTRIB MINERAL PETROL, 85, 209-223.",43ec517d68b6edd3015b3edc9a11367b,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/443dec3062d0286986e21dc0631734c9,"Jicha, B., Rhodes, J. M., ... Garcia, M. O. (2012). 40Ar/39Ar GEOCHRONOLOGY OF SUBMARINE MAUNA LOA VOLCANO, HAWAII. J GEOPHYS RES, 117, 1-16.",443dec3062d0286986e21dc0631734c9,earthchem_export_jul15_26_51427,OIB
https://www.earthchem.org/petdb/citation/44a2e0804995faf8d2e3b084a1e2db1d,"Lesnov, F. P., Palesskii, S. V., ... Kozmenko, O. A. (2009). RESIDENCE OF INCOMPATIBLE TRACE ELEMENTS IN A LARGE SPINEL LHERZOLITE XENOLITH FROM ALKALI BASALT OF SHAVARYN TSARAM-1 PALEOVOLCANO (WESTERN MONGOLIA). RUSSIAN GEOL GEOPHYS, 50, 1063-1072.",44a2e0804995faf8d2e3b084a1e2db1d,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/4607f7fff0dce694258e1c637512aa9d,"Bruhn, R., Brown, F., ... Haileab, B. (2011). PLIOCENE VOLCANO-TECTONICS AND PALEOGEOGRAPHY OF THE TURKANA BASIN, KENYA AND ETHIOPIA. JOURNAL OF AFRICAN EARTH SCIENCES, 59(2-3), 295-312.",4607f7fff0dce694258e1c637512aa9d,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/46ba9f2a6976570b0353203ec4474217,"Engel, C. G., Fisher, R. L. (1975). GRANITIC TO ULTRAMAFIC ROCK COMPLEXES OF THE INDIAN OCEAN RIDGE SYSTEM, WESTERN INDIAN OCEAN. GEOL SOC AMER BULL, 96, 1553-1578.",46ba9f2a6976570b0353203ec4474217,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/46f76a4bda9a9579eab38a8f6eabcda1,"Puzankov, Y., Bobrov, V. (1997). GEOCHEMISTRY OF THE VOLCANIC ROCKS FROM EASTER AND SALA Y GOMEZ ISLANDS. GEOKHIMIYA, 35, 619.",46f76a4bda9a9579eab38a8f6eabcda1,earthchem_export_jul15_26_51427,OIB
https://www.earthchem.org/petdb/citation/4734ba6f3de83d861c3176a6273cac6d,"Zindler, A., Batiza, R., ... Staudigel, H. (1984). ISOTOPE AND TRACE ELEMENT GEOCHEMISTRY OF YOUNG PACIFIC SEAMOUNTS: IMPLICATIONS FOR THE SCALE OF UPPER MANTLE HETEROGENEITY. EARTH PLANET SCI LETT, 70, 175-195.",4734ba6f3de83d861c3176a6273cac6d,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/475fbefa9ebfba9233364533aafd02a3,"Baker, B., Williams, L., ... Fitch, F. (1971). SEQUENCE AND GEOCHRONOLOGY OF THE KENYA RIFT VOLCANICS. TECTONOPHYSICS, 11(3), 191-215.",475fbefa9ebfba9233364533aafd02a3,earthchem_export_jul15_26_51025,CIB
https://www.earthchem.org/petdb/citation/47810f956e3d8fb8a32fb276448b464d,"Dreyer, B., Clague, D. A., ... Gill, J. B. (2013). PETROLOGICAL VARIABILITY OF RECENT MAGMATISM AT AXIAL SEAMOUNT, JUAN DE FUCA RIDGE. GEOCHEM GEOPHYS GEOSYST, 14(10), 4306-4333.",47810f956e3d8fb8a32fb276448b464d,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/47a658229eb2368a99f1d032c8848542,"Haase, K. M. (2002). GEOCHEMICAL CONSTRAINTS ON MAGMA SOURCES AND MIXING PROCESSES IN EASTER MICROPLATE MORB (SE PACIFIC); A CASE STUDY OF PLUME-RIDGE INTERACTION. CHEMICAL GEOLOGY, 182, 335-355.",47a658229eb2368a99f1d032c8848542,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/47d1e990583c9c67424d369f3414728e,"Calvez, J. Y., Joron, J., ... Bougault, H. (1988). THE GEOCHEMICAL STRUCTURE OF THE SOUTH-EAST INDIAN RIDGE. EARTH PLANET SCI LETT, 88, 47-59.",47d1e990583c9c67424d369f3414728e,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/48042b1dae4950fef2bd2aafa0b971a1,"Shervais, J. W., Reagan, M. K., ... Vetter, S. (2018). MAGMATIC RESPONSE TO SUBDUCTION INITIATION, PART I: FOREARC BASALTS OF THE IZU-BONIN ARC FROM IODP EXPEDITION 352. GEOCHEMISTRY, GEOPHYSICS, GEOSYSTEMS, null.",48042b1dae4950fef2bd2aafa0b971a1,earthchem_export_jul15_26_5343,ARC
https://www.earthchem.org/petdb/citation/4837ba5cd49c7f03caaa423049e66daf,"Kendrick, M. A. (2019). HALOGENS IN ALTERED OCEAN CRUST FROM THE EAST PACIFIC RISE (ODP\/IODP HOLE 1256D). GEOCHIMICA ET COSMOCHIMICA ACTA, 261, 93-112.",4837ba5cd49c7f03caaa423049e66daf,earthchem_export_jul14_26_14620,MORB
https://www.earthchem.org/petdb/citation/485843481a7edacbfce101ecb1e4d2a8,"Elkins, L. J., Scott, S. R., ... Pedersen, R. B. (2016). EXPLORING THE ROLE OF MANTLE ECLOGITE AT MID-OCEAN RIDGES AND HOTSPOTS: U-SERIES CONSTRAINTS ON JAN MAYEN ISLAND AND THE KOLBEINSEY RIDGE. CHEMICAL GEOLOGY, 444, 140.",485843481a7edacbfce101ecb1e4d2a8,earthchem_export_jul14_26_14620,MORB
